CODI_CICLE_FORMATIU,NOM_CICLE_FORMATIU,CODI_ADAPTACIO_CURRICULAR,HORES_CICLE_FORMATIU,DATA_INICI_CICLE_FORMATIU,DATA_FI_CICLE_FORMATIU,CODI_MODUL,NOM_MODUL,DURADA_MIN_MODUL,DURADA_MAX_MODUL,DATA_INICI_MODUL,DATA_FI_MODUL,CODI_UNITAT_FORMATIVA,NOM_UNITAT_FORMATIVA,DURADA_UNITAT_FORMATIVA,INDICADOR_FCT,INDICADOR_SINTESIS,INDICADOR_IDIOMA,INDICADOR_PROJECTE
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10001,MP1. Acabats tèxtils,99,132,25/07/13,,TX1000103,UF3. Preparació i operació amb màquines d'acabats tèxtils,53,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10001,MP1. Acabats tèxtils,99,132,25/07/13,,TX1000104,UF1. Operacions d'acabats tèxtils,23,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10002,MP2. Aplicació d'aprestos,99,132,25/07/13,,TX1000202,UF2. Preparació de pastes i banys de tractaments,29,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10002,MP2. Aplicació d'aprestos,99,132,25/07/13,,TX1000203,UF3. Preparació i operació amb màquines d'aplicació d'aprestos,50,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10002,MP2. Aplicació d'aprestos,99,132,25/07/13,,TX1000204,UF1. Operacions d'aplicació d'aprestos ,20,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10003,MP3. Estampació,99,132,25/07/13,,TX1000302,UF2. Preparació i operació amb màquines d'estampació tèxtil,56,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10003,MP3. Estampació,99,132,25/07/13,,TX1000303,UF1. Preparació de pastes i mostres de laboratori,43,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10004,MP4. Fabricació de filatura i teles no teixides,132,132,25/07/13,,TX1000402,UF2. Preparació i operació en processos de filatura i teles no teixides,99,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10004,MP4. Fabricació de filatura i teles no teixides,132,132,25/07/13,,TX1000403,UF1. Processos de filatura i teles no teixides ,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10005,MP5. Matèries tèxtils i pell,132,132,25/07/13,,TX1000502,UF2. Tèxtils tècnics i altres materials,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10005,MP5. Matèries tèxtils i pell,132,132,25/07/13,,TX1000503,"UF1. Matèries tèxtils, pells i cuirs",99,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10006,MP6. Preparació i tintura,198,198,25/07/13,,TX1000602,UF2. Preparació de dissolucions i càrrega de bany i matèria a la màquina,40,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10006,MP6. Preparació i tintura,198,198,25/07/13,,TX1000603,UF3. Operació i control del procés de blanqueig i tintura,98,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10006,MP6. Preparació i tintura,198,198,25/07/13,,TX1000604,"UF1. Processos de preparació, blanqueig i tintura",60,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10007,MP7. Tècniques de teixidura de calada,198,198,26/07/13,,TX1000702,UF2. Preparació de plegadors d'ordit i procés d'encolat,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10007,MP7. Tècniques de teixidura de calada,198,198,26/07/13,,TX1000703,UF3. Operació amb màquines de teixits i calada,99,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10007,MP7. Tècniques de teixidura de calada,198,198,26/07/13,,TX1000704,UF1. Procés de teixidura de calada ,66,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10008,MP8. Tècniques de teixidura de punt per ordit,66,66,26/07/13,,TX1000802,UF2. Operació amb màquines de teixits de punt per ordit,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10008,MP8. Tècniques de teixidura de punt per ordit,66,66,26/07/13,,TX1000803,UF1. Procés de teixidura per ordit,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10009,MP9. Tècniques de teixidura de punt per recollida,132,132,26/07/13,,TX1000902,UF2. Operació amb maquinària de teixits de punt per recollida,66,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10009,MP9. Tècniques de teixidura de punt per recollida,132,132,26/07/13,,TX1000903,UF1. Procés de teixidura de punt per recollida,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10010,MP10. Principis de mateniment electromecànic,66,66,26/07/13,,TX1001002,UF2. Instal·lacions pneumàtiques i hidràuliques,15,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10010,MP10. Principis de mateniment electromecànic,66,66,26/07/13,,TX1001003,UF3. Elements mecànics i principis de manteniment,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10010,MP10. Principis de mateniment electromecànic,66,66,26/07/13,,TX1001004,UF1. Xarxes de distribució i equips elèctrics,18,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10011,MP11. Formació i orientació laboral,99,99,26/07/13,,TX1001101,UF1. Incorporació al treball,66,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10011,MP11. Formació i orientació laboral,99,99,26/07/13,,TX1001102,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10012,MP12. Empresa i iniciativa emprenedora,66,66,26/07/13,,TX1001201,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10013,MP13. Anglès tècnic,99,99,26/07/13,,TX1001301,UF1. Anglès tècnic,99,N,N,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10014,MP14. Síntesi,66,66,26/07/13,,TX1001401,UF1. Síntesi,66,N,S,N,N
CFPM    TX10,Fabricació i ennobliment de productes tèxtils,00,2000,25/02/13,,TX10015,MP15. Formació en centres de treball,350,350,26/07/13,,TX1001501,Formació en centres de treball,350,S,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11001,MP1. Acabats tèxtils,66,66,18/05/16,,TX1100101,UF1. Operacions d'acabats tèxtils,20,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11001,MP1. Acabats tèxtils,66,66,18/05/16,,TX1100102,UF2. Processos d'acabats tèxtils,19,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11001,MP1. Acabats tèxtils,66,66,18/05/16,,TX1100103,UF3. Preparació i operació amb màquines d'acabats tèxtils,27,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11002,MP2. Aplicació d'aprestos,99,99,18/05/16,,TX1100201,UF1. Operacions d'aplicació d'aprestos ,20,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11002,MP2. Aplicació d'aprestos,99,99,18/05/16,,TX1100202,UF2. Preparació de pastes i banys de tractaments,29,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11002,MP2. Aplicació d'aprestos,99,99,18/05/16,,TX1100203,UF3. Preparació i operació amb màquines d'aplicació d'aprestos,50,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11003,MP3. Estampació,99,99,18/05/16,,TX1100301,UF1. Preparació de pastes i mostres de laboratori,43,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11003,MP3. Estampació,99,99,18/05/16,,TX1100302,UF2. Preparació i operació amb màquines d'estampació tèxtil,56,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11004,MP4. Fabricació de filatura i teles no teixides,99,99,18/05/16,,TX1100401,UF1. Processos de filatura i teles no teixides ,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11004,MP4. Fabricació de filatura i teles no teixides,99,99,18/05/16,,TX1100402,UF2. Preparació i operació en processos de filatura i teles no teixides,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11005,MP5. Matèries tèxtils i pell,132,132,18/05/16,,TX1100501,"UF1. Matèries tèxtils, pells i cuirs",99,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11005,MP5. Matèries tèxtils i pell,132,132,18/05/16,,TX1100502,UF2. Tèxtils tècnics i altres materials,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11006,MP6. Preparació i tintura,165,165,18/05/16,,TX1100601,"UF1. Processos de preparació, blanqueig i tintura",60,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11006,MP6. Preparació i tintura,165,165,18/05/16,,TX1100602,UF2. Preparació de dissolucions i càrrega de bany i matèria a la màquina,40,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11006,MP6. Preparació i tintura,165,165,18/05/16,,TX1100603,UF3. Operació i control del procés de blanqueig i tintura,65,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11007,MP7. Tècniques de teixidura de calada,132,132,18/05/16,,TX1100701,UF1. Procés de teixidura de calada ,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11007,MP7. Tècniques de teixidura de calada,132,132,18/05/16,,TX1100702,UF2. Preparació de plegadors d'ordit i procés d'encolat,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11007,MP7. Tècniques de teixidura de calada,132,132,18/05/16,,TX1100703,UF3. Operació amb màquines de teixits i calada,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11008,MP8. Tècniques de teixidura de punt per ordit,66,66,18/05/16,,TX1100801,UF1. Procés de teixidura per ordit,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11008,MP8. Tècniques de teixidura de punt per ordit,66,66,18/05/16,,TX1100802,UF2. Operació amb màquines de teixits de punt per ordit,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11009,MP9. Tècniques de teixidura de punt per recollida,165,165,18/05/16,,TX1100901,UF1. Procés de teixidura de punt per recollida,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11009,MP9. Tècniques de teixidura de punt per recollida,165,165,18/05/16,,TX1100902,UF2. Operació amb màquinària de teixits de punt per recollida,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11009,MP9. Tècniques de teixidura de punt per recollida,165,165,18/05/16,,TX1100903,UF3. Programació CAD/CAM en teixits de punt,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11010,MP10. Principis de mateniment electromecànic,132,132,18/05/16,,TX1101001,UF1. Xarxes de distribució i equips elèctrics,18,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11010,MP10. Principis de mateniment electromecànic,132,132,18/05/16,,TX1101002,UF2. Instal·lacions pneumàtiques i hidràuliques,15,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11010,MP10. Principis de mateniment electromecànic,132,132,18/05/16,,TX1101003,UF3. Elements mecànics i principis de manteniment,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11010,MP10. Principis de mateniment electromecànic,132,132,18/05/16,,TX1101004,UF4. Manteniment mecànic en màquines de recollida,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11011,MP11. Formació i orientació laboral,99,99,18/05/16,,TX1101101,UF1. Incorporació al treball,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11011,MP11. Formació i orientació laboral,99,99,18/05/16,,TX1101102,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11012,MP12. Empresa i iniciativa emprenedora,66,66,18/05/16,,TX1101201,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11013,MP13. Anglès tècnic ,99,99,18/05/16,,TX1101301,UF1. Anglès tècnic,99,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11014,MP14. Síntesi,66,66,18/05/16,,TX1101401,UF1. Síntesi,66,N,S,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11015,MP15. Formació en centres de treball,317,317,18/05/16,,TX1101501,Formació en centres de treball,317,S,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11016,MP16. Moda i tendències,66,66,18/05/16,,TX1101601,UF1. Història de la moda i tendències,22,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11016,MP16. Moda i tendències,66,66,18/05/16,,TX1101602,UF2. El color i les textures,22,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11016,MP16. Moda i tendències,66,66,18/05/16,,TX1101603,UF3. Disseny de models,22,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11017,MP17. Processos de patronatge i confecció industrial,132,132,18/05/16,,TX1101701,UF1. Anàlisi del procés operatiu en la realització d'un patró,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11017,MP17. Processos de patronatge i confecció industrial,132,132,18/05/16,,TX1101702,UF2. Equips i processos de confecció industrial,33,N,N,N,N
CFPM    TX11,Fabricació i ennobliment de productes tèxtils (gèneres de punt),11,2000,18/05/16,,TX11017,MP17. Processos de patronatge i confecció industrial,132,132,18/05/16,,TX1101703,UF3. Confecció industrial d'articles tèxtils,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50001,MP1. Patrons,99,132,23/02/10,,TX5000101,UF1. Anàlisi del procés operatiu en la realització d'un patró,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50001,MP1. Patrons,99,132,23/02/10,,TX5000102,UF2. Adaptació i transformació de patrons,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50002,MP2. Principis de manteniment electromecànic,66,66,23/02/10,,TX5000201,UF1. Xarxes de distribució i equips elèctrics,18,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50002,MP2. Principis de manteniment electromecànic,66,66,23/02/10,,TX5000202,UF2. Instal·lacions pneumàtiques i hidràuliques,15,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50002,MP2. Principis de manteniment electromecànic,66,66,23/02/10,,TX5000203,UF3. Elements mecànics i principis de manteniment,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50003,MP3. Matèries tèxtils i pell,132,132,23/02/10,,TX5000304,"UF1. Matèries tèxtils, pells i cuirs",99,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50003,MP3. Matèries tèxtils i pell,132,132,23/02/10,,TX5000305,UF2. Tèxtils tècnics i altres materials,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50004,MP4. Tall de materials,165,165,23/02/10,,TX5000401,"UF1. Mitjans i processos de marcada, estesa i tall",66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50004,MP4. Tall de materials,165,165,23/02/10,,TX5000402,UF2. Tall de teixits i laminats,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50004,MP4. Tall de materials,165,165,23/02/10,,TX5000403,UF3. Tall de pells i cuirs,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50005,MP5. Confecció a mida,231,264,23/02/10,,TX5000502,UF2. La costura a mà,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50005,MP5. Confecció a mida,231,264,23/02/10,,TX5000503,UF3. Costura a màquina en la confecció a mida,132,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50005,MP5. Confecció a mida,231,264,23/02/10,,TX5000504,UF1. Preparació d'equips en la confecció a mida,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50006,MP6. Confecció industrial,231,264,23/02/10,,TX5000601,UF1. Processos i qualitat en la confecció industrial,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50006,MP6. Confecció industrial,231,264,23/02/10,,TX5000603,UF3. Confecció industrial d'articles de teixits i laminats,132,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50006,MP6. Confecció industrial,231,264,23/02/10,,TX5000604,UF4. Confecció industrial d'articles de pell i cuir,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50006,MP6. Confecció industrial,231,264,23/02/10,,TX5000605,UF2. Preparació d'equips en la confecció industrial,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50007,MP7. Acabats en confecció,99,99,23/02/10,,TX5000702,UF2. Acabats de productes de confecció,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50007,MP7. Acabats en confecció,99,99,23/02/10,,TX5000703,UF1. Preparació d'equips d'acabats en confecció,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50008,MP8. Informació i atenció al client,66,66,23/02/10,,TX5000801,UF1. Informació i atenció al client,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50009,MP9. Moda i tendències,99,132,23/02/10,,TX5000901,UF1. Història de la moda i tendències,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50009,MP9. Moda i tendències,99,132,23/02/10,,TX5000902,UF2. El color i les textures,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50009,MP9. Moda i tendències,99,132,23/02/10,,TX5000903,UF3. Disseny de models,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50010,MP10. Formació i orientació laboral,99,99,23/02/10,,TX5001001,UF1. Incorporació al treball,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50010,MP10. Formació i orientació laboral,99,99,23/02/10,,TX5001002,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50011,MP11. Empresa i iniciativa emprenedora,66,66,23/02/10,,TX5001101,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50012,MP13. Síntesi,66,66,23/02/10,,TX5001201,UF1. Síntesi,66,N,S,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50013,MP14. Formació en centres de treball,350,350,23/02/10,,TX5001301,Formació en centres de treball,350,S,N,N,N
CFPM    TX50,Confecció i moda,00,2000,20/02/09,,TX50014,MP12. Anglès tècnic,99,99,25/02/13,,TX5001401,UF1. Anglès tècnic,99,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51001,MP1. Patrons,99,99,02/04/14,,TX5100101,UF1. Anàlisi del procés operatiu en la realització d'un patró,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51001,MP1. Patrons,99,99,02/04/14,,TX5100102,UF2. Adaptació i transformació de patrons,66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51002,MP2. Principis de  manteniment electromecànic,66,66,02/04/14,,TX5100201,UF1. Xarxes de distribució i equips elèctrics,18,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51002,MP2. Principis de  manteniment electromecànic,66,66,02/04/14,,TX5100202,UF2. Instal·lacions pneumàtiques i hidràuliques,15,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51002,MP2. Principis de  manteniment electromecànic,66,66,02/04/14,,TX5100203,UF3. Elements mecànics i principis de manteniment,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51003,MP3. Matèries tèxtils i pell.,132,132,02/04/14,,TX5100301,"UF1. Matèries tèxtils, pell i cuir",99,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51003,MP3. Matèries tèxtils i pell.,132,132,02/04/14,,TX5100302,UF2. Tèxtils tècnics i altres materials,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51004,MP4. Tall de materials.,132,132,02/04/14,,TX5100401,"UF1. Mitjans i processos de marcada, estesa i tall.",66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51004,MP4. Tall de materials.,132,132,02/04/14,,TX5100402,UF2. Tall de teixits i laminats,66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51005,MP5. Confecció a mida,165,165,02/04/14,,TX5100501,UF1. Màquines i equips de costura en la confecció a mida,20,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51005,MP5. Confecció a mida,165,165,02/04/14,,TX5100502,UF2. La costura a mà,46,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51005,MP5. Confecció a mida,165,165,02/04/14,,TX5100503,UF3. Costura a màquina en la confecció a mida,99,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51006,MP6. Confecció industrial,198,198,02/04/14,,TX5100601,UF1. Processos i qualitat en la confecció industrial,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51006,MP6. Confecció industrial,198,198,02/04/14,,TX5100602,"UF2. Màquines, equips i prevenció de riscos en la confecció industrial",33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51006,MP6. Confecció industrial,198,198,02/04/14,,TX5100603,UF3. Confecció industrial d'articles de teixits i laminats,132,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51007,MP7. Acabats en confecció,99,99,02/04/14,,TX5100701,UF1. Màquines d'acabats i manteniment,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51007,MP7. Acabats en confecció,99,99,02/04/14,,TX5100702,UF2. Acabats de productes de confecció,66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51008,MP8. Informació i atenció al client,66,66,02/04/14,,TX5100801,UF1. Informació i atenció al client. 66 hores,66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51009,MP9. Moda i tendències,99,99,02/04/14,,TX5100901,UF1. Història de la moda i tendències,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51009,MP9. Moda i tendències,99,99,02/04/14,,TX5100902,UF2. El color i les textures,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51009,MP9. Moda i tendències,99,99,02/04/14,,TX5100903,UF3. Disseny de models,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51010,MP10. Acabats tèxtils,99,99,02/04/14,,TX5101001,UF1. Processos d'acabats tèxtils,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51010,MP10. Acabats tèxtils,99,99,02/04/14,,TX5101002,UF2. Preparació i operació amb màquines d'acabats tèxtils,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51010,MP10. Acabats tèxtils,99,99,02/04/14,,TX5101003,UF3. Estampació,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51011,MP11. Tècniques de teixidura de punt per ordit,132,132,02/04/14,,TX5101101,UF1. Procés de teixidura per ordit,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51011,MP11. Tècniques de teixidura de punt per ordit,132,132,02/04/14,,TX5101102,UF2. Preparació de màquines de teixits de punt per ordit,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51011,MP11. Tècniques de teixidura de punt per ordit,132,132,02/04/14,,TX5101103,UF3. Operacions amb màquines de teixits de punt per ordit,66,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51012,MP12. Tècniques de teixidura de punt per recollida,198,198,02/04/14,,TX5101201,UF1. Procés de teixidura de punt per recollida,33,N,N,N,N
CFPM    TX51,Confecció i moda (innovació i producció de la moda),51,2000,02/04/14,,TX51012,MP12. Tècniques de teixidura de punt per recollida,198,198,02/04/14,,TX5101202,UF2. Preparació de màquines de teixits de punt per recollida. ,66,N,N,N,N
